planet_name,star_system,distance_from_earth_ly,mass_earth_masses,radius_km,orbital_period_days,surface_temp_c,has_rings,number_of_moons,gravity_m_s2,escape_velocity_km_s,atmosphere_type,discovered_year,discovering_mission,habitable,water_presence,magnetic_field,axial_tilt_deg,rotation_period_hours,radiation_level
Earth,Sirius,567.06,68.4,2321.0,9075.1,281.1,True,24,29.72,33.03,Thin,1927,Galileo,True,None,True,46.93,725.18,365.98
Earth,Alpha Centauri,738.48,289.21,54758.0,9915.8,19.0,True,62,7.07,32.25,None,1974,Galileo,True,Vapor,True,70.11,671.37,21.42
Mercury,Sol,878.53,272.85,43069.0,2122.7,-157.4,True,18,1.34,21.52,Thin,1889,Voyager,True,Vapor,False,30.61,799.76,337.9
Earth,Sol,404.2,216.67,49275.0,3586.6,291.1,True,71,29.93,31.71,Thick,1850,Voyager,False,None,True,16.08,260.83,207.35
Jupiter,Alpha Centauri,327.1,160.06,58833.0,6708.7,-193.1,True,91,9.15,39.67,None,1999,JWST,True,Ice,True,52.64,619.95,62.05
Uranus,Sirius,667.63,261.0,56394.0,4863.8,86.4,True,7,20.37,25.68,Toxic,1960,Cassini,True,Ice,False,59.87,462.77,209.95
Saturn,Sol,807.87,39.28,67303.0,4213.0,30.6,False,94,6.12,43.14,Thick,1996,Voyager,False,Vapor,True,64.14,783.53,97.12
Earth,Sol,762.31,237.17,37980.0,3610.2,285.4,False,2,17.83,51.81,Thick,1686,Galileo,False,Liquid,False,79.38,312.71,207.78
Mercury,Proxima Centauri,797.83,37.53,34706.0,5958.1,336.4,True,66,27.22,10.13,None,1803,Cassini,False,Ice,True,33.41,644.96,192.17
Jupiter,Sirius,435.64,238.28,28730.0,5777.2,12.9,False,85,10.29,27.64,Toxic,1818,Voyager,False,None,False,6.78,882.8,369.2
Venus,Sol,817.85,82.8,11605.0,1656.5,368.1,True,80,20.44,25.07,Thick,2005,Apollo,True,None,True,86.25,405.14,387.11
Uranus,Sirius,120.3,263.14,40510.0,4743.8,5.7,True,99,6.45,41.56,Thin,1840,Hubble,False,None,True,39.15,71.29,303.51
Uranus,Alpha Centauri,544.53,283.22,20114.0,5557.0,112.4,True,16,19.12,15.74,Thick,2010,Voyager,False,Vapor,False,56.09,518.47,11.34
Saturn,Betelgeuse,5.86,44.72,64570.0,5724.4,308.9,True,13,10.76,38.77,None,1919,Voyager,False,Vapor,False,59.97,349.24,465.51
Uranus,Sol,324.65,138.86,41240.0,2140.6,285.0,False,8,7.13,52.77,None,1857,Apollo,False,Vapor,False,49.19,673.86,343.12
Earth,Proxima Centauri,366.52,294.3,41906.0,7435.6,491.2,False,61,10.08,25.67,None,1708,Galileo,True,Vapor,False,18.47,951.28,17.1
Mercury,Alpha Centauri,396.23,145.07,25490.0,300.7,-42.4,False,93,6.19,54.75,Thick,1855,JWST,False,None,True,67.96,488.18,409.42
Uranus,Sirius,695.5,259.08,4587.0,3580.6,263.6,False,20,27.16,59.6,Toxic,1881,Apollo,False,None,False,72.34,468.86,100.13
Uranus,Alpha Centauri,388.62,176.66,3190.0,7813.1,226.8,True,75,12.52,7.26,Thin,1819,JWST,False,Vapor,False,49.77,656.31,289.61
Venus,Sol,448.75,112.66,30210.0,5660.7,440.6,False,36,8.11,14.75,None,1682,Voyager,False,Vapor,False,43.97,107.98,233.32
Venus,Sirius,237.62,85.81,6835.0,2648.6,-90.5,True,95,14.0,57.07,Toxic,1706,Galileo,True,None,False,10.25,257.24,209.92
Mars,Betelgeuse,373.31,61.05,42872.0,6964.8,326.3,True,10,10.3,57.54,Thin,1668,Cassini,False,Vapor,False,7.56,919.38,444.86
Jupiter,Alpha Centauri,227.35,228.56,61787.0,5695.5,197.8,False,19,22.59,6.76,None,1696,Voyager,False,Vapor,True,30.56,671.59,218.68
Earth,Sol,73.29,116.02,61921.0,7972.6,-7.7,True,34,29.17,1.88,Thin,1811,Apollo,False,Vapor,False,27.98,18.38,37.67
Uranus,Proxima Centauri,603.49,153.43,46474.0,7363.5,132.1,False,52,13.7,10.5,Thin,1885,Cassini,True,Vapor,False,85.83,208.6,473.32
Neptune,Sirius,668.25,147.75,15575.0,6120.6,33.6,False,46,25.97,59.76,Toxic,1836,Hubble,False,Ice,False,70.53,684.42,460.27
Uranus,Alpha Centauri,619.53,173.23,60547.0,4907.4,205.5,False,74,17.41,11.62,Thin,1607,Cassini,False,Vapor,True,59.39,765.58,342.22
Mercury,Alpha Centauri,463.55,259.69,62140.0,1375.2,422.3,False,51,5.56,30.65,None,1893,Apollo,True,None,True,46.59,840.66,233.95
Mars,Betelgeuse,379.85,294.22,14569.0,2650.3,198.5,False,7,21.03,51.06,Toxic,1788,Cassini,False,None,True,15.06,295.72,46.43
Jupiter,Betelgeuse,863.35,122.33,51882.0,4220.0,242.2,True,3,15.89,2.2,Thick,1680,Apollo,True,None,False,88.06,931.37,395.37
Neptune,Proxima Centauri,519.13,248.27,20770.0,6013.0,163.1,False,26,19.87,36.66,Thick,1707,Voyager,True,None,False,33.75,555.18,37.74
Mars,Proxima Centauri,479.23,229.38,56382.0,5161.4,-164.2,False,43,26.8,17.34,Toxic,1920,Galileo,False,Vapor,True,9.62,698.06,34.3
Saturn,Sol,25.74,172.1,69809.0,2917.4,-37.0,True,39,13.77,51.88,Thick,1666,Hubble,False,Ice,True,44.44,598.76,268.69
Jupiter,Sol,341.31,286.82,3072.0,114.3,144.4,False,46,27.13,17.72,Thin,1773,Galileo,True,Liquid,False,78.66,127.13,80.06
Uranus,Proxima Centauri,380.26,60.22,62918.0,4987.6,17.2,False,93,22.77,41.52,None,1945,Galileo,True,Liquid,False,79.86,963.3,3.87
Uranus,Proxima Centauri,398.88,32.87,43962.0,2892.0,-72.8,True,43,15.17,40.78,Thin,1950,Galileo,False,Liquid,False,0.99,127.26,211.56
Jupiter,Sirius,580.21,256.2,68163.0,7359.4,152.9,True,47,18.49,14.07,Toxic,1927,Apollo,True,Liquid,True,79.77,258.61,68.61
Uranus,Betelgeuse,533.65,131.8,33086.0,288.3,26.0,False,90,10.44,3.05,None,1642,Apollo,True,None,False,24.43,814.56,80.26
Earth,Sol,607.94,254.11,59470.0,5869.0,-19.3,True,84,29.52,25.15,Toxic,1786,Hubble,False,Vapor,False,3.51,620.5,38.46
Jupiter,Betelgeuse,764.91,267.94,5305.0,9417.7,124.8,False,51,20.35,18.06,Toxic,1901,Apollo,True,Vapor,True,76.3,838.96,102.55
Mars,Betelgeuse,813.0,18.83,24134.0,1785.4,-106.7,True,83,2.27,48.73,Toxic,1799,JWST,True,Liquid,True,77.75,518.16,357.74
Jupiter,Proxima Centauri,718.15,265.05,5624.0,4742.9,449.4,False,67,10.47,48.22,Thin,1980,Apollo,True,Liquid,True,53.66,380.11,404.46
Neptune,Sirius,955.53,134.55,68299.0,959.6,407.4,False,10,19.08,27.96,None,2018,Apollo,True,Ice,False,51.7,922.24,226.27
Uranus,Alpha Centauri,18.33,153.18,57371.0,6275.5,295.3,False,76,2.63,36.78,None,1638,Apollo,True,Ice,True,73.18,41.07,253.28
Earth,Sirius,195.86,188.02,59826.0,5527.8,-125.7,True,72,1.69,36.65,None,1819,Voyager,True,Ice,True,70.77,856.85,16.33
Earth,Sirius,7.66,277.92,65720.0,4103.3,343.1,False,3,14.05,49.8,Thin,1906,Hubble,False,None,False,80.11,234.66,34.66
Saturn,Betelgeuse,647.51,5.83,6872.0,5237.7,365.6,True,75,10.65,26.08,Thick,1603,JWST,True,Vapor,False,49.75,849.49,128.78
Mars,Sirius,898.04,143.11,27606.0,8970.9,337.4,False,72,13.71,17.25,Thin,1720,Apollo,False,None,True,87.09,143.5,271.95
Venus,Sol,243.56,206.35,5901.0,2003.1,-120.2,False,76,8.62,16.64,Thin,1935,Hubble,False,None,False,89.65,582.32,369.78
Venus,Betelgeuse,927.04,216.84,15545.0,274.5,250.7,False,47,5.78,32.64,Toxic,1676,Cassini,False,Vapor,True,10.49,888.67,302.5
Jupiter,Sol,60.36,207.79,16826.0,8623.6,384.0,False,25,20.99,27.5,None,1778,Voyager,False,Ice,False,76.46,476.17,196.06
Saturn,Alpha Centauri,934.44,40.42,33368.0,5792.3,204.1,False,76,15.92,26.97,None,1732,Apollo,False,Vapor,False,44.98,747.83,59.16
Mercury,Betelgeuse,351.69,89.89,19531.0,8912.1,252.5,True,38,6.8,6.38,Thick,1910,JWST,False,Liquid,True,34.88,805.65,390.39
Jupiter,Alpha Centauri,101.51,107.68,7967.0,5989.6,120.9,True,91,10.27,43.4,Thick,1828,Voyager,False,Ice,True,55.18,737.81,181.89
Saturn,Betelgeuse,485.92,241.35,12557.0,8111.1,170.1,True,57,18.16,13.61,Toxic,1875,JWST,False,Vapor,True,5.04,925.7,368.03
Mars,Proxima Centauri,256.85,83.7,11162.0,4325.2,-175.9,False,18,3.09,12.62,None,1751,Voyager,True,None,False,45.58,449.6,256.49
Mars,Sirius,284.94,63.29,68142.0,7511.1,247.3,False,87,5.28,25.35,Thick,1763,Cassini,False,Vapor,True,78.38,177.26,369.33
Mars,Proxima Centauri,307.36,287.24,53391.0,9134.8,-143.0,True,82,3.12,14.44,Thick,1889,Hubble,False,Ice,False,19.21,52.57,453.64
Mars,Alpha Centauri,803.05,2.76,67776.0,5742.6,104.5,False,76,24.56,35.45,None,1977,Voyager,False,Liquid,False,38.38,250.23,460.51
Mars,Sirius,539.21,299.35,31342.0,1848.8,4.9,False,76,22.82,22.92,Thin,1708,Galileo,True,None,True,84.55,147.48,267.55
Saturn,Betelgeuse,311.38,203.08,20207.0,2724.5,181.8,False,57,22.85,27.49,Thick,1725,Cassini,False,Liquid,False,38.57,560.16,255.75
Saturn,Sirius,610.37,248.56,56082.0,2026.5,-106.6,True,27,21.77,32.69,None,1839,Galileo,True,Liquid,False,32.25,189.02,132.84
Earth,Sol,716.18,88.46,23512.0,2506.2,284.2,True,65,20.41,13.01,Thick,1909,Cassini,False,None,True,39.65,43.74,467.9
Neptune,Sirius,272.7,4.39,21657.0,3098.8,356.5,True,9,14.83,10.19,Toxic,2017,Galileo,False,Vapor,False,46.75,40.81,228.96
Venus,Sol,413.61,221.39,17043.0,5573.6,-85.7,True,85,19.63,52.94,Thick,2000,Galileo,True,Vapor,False,56.88,832.41,63.8
Uranus,Sirius,121.97,250.26,9948.0,5900.5,-127.0,True,76,2.11,26.59,None,1988,JWST,False,Liquid,True,72.06,593.49,216.35
Mars,Sol,181.23,222.17,18696.0,4293.7,-98.1,False,57,19.02,25.31,Thick,1944,Voyager,True,Vapor,True,40.69,361.29,63.53
Mercury,Alpha Centauri,681.15,42.94,25517.0,6173.4,414.0,False,72,23.56,3.1,Toxic,1745,Voyager,True,Ice,False,73.57,894.76,251.27
Uranus,Proxima Centauri,181.52,226.05,47506.0,861.7,169.7,False,96,15.51,30.38,Toxic,1851,Cassini,False,Liquid,False,48.03,74.85,280.64
Saturn,Betelgeuse,525.21,230.7,5317.0,923.5,127.1,False,13,11.37,33.7,Thick,1782,Hubble,False,Liquid,False,30.46,980.42,168.88
Mercury,Sirius,709.08,197.6,15525.0,1759.7,-125.3,True,83,9.05,33.97,Thick,1908,JWST,True,Liquid,False,59.22,618.21,35.83
Mercury,Proxima Centauri,106.97,229.86,56823.0,5204.9,254.7,True,14,19.64,42.71,Toxic,1905,Voyager,True,Ice,True,64.6,187.55,471.75
Mercury,Betelgeuse,567.36,253.79,11138.0,2179.2,407.6,False,95,21.09,11.47,Toxic,1671,Voyager,False,Liquid,False,50.22,680.67,386.68
Earth,Betelgeuse,256.64,184.12,24643.0,2868.7,379.7,True,32,26.26,15.88,Thin,1818,JWST,False,Vapor,False,5.1,764.56,419.44
Saturn,Sol,962.93,26.67,60661.0,4033.1,238.2,False,16,10.93,48.83,Thin,1806,Apollo,False,Vapor,False,15.29,432.2,183.43
Mercury,Alpha Centauri,483.6,146.34,11690.0,8128.1,-147.3,False,23,23.32,56.88,Toxic,1772,JWST,True,Vapor,False,25.68,862.32,380.42
Mars,Alpha Centauri,806.01,23.39,6709.0,187.9,-121.3,False,29,17.28,9.02,Thick,1740,Voyager,False,Vapor,True,25.44,154.98,242.69
Jupiter,Proxima Centauri,550.27,122.32,34433.0,6511.3,-165.5,False,61,26.6,30.36,None,1871,Hubble,True,Liquid,False,60.61,282.44,100.54
Mercury,Alpha Centauri,43.51,122.19,21867.0,6705.3,-19.8,True,12,16.31,13.64,Thick,1813,Apollo,False,Ice,True,1.65,98.02,62.21
Earth,Sirius,633.19,19.9,39875.0,7996.6,-105.0,False,61,16.01,4.54,Thick,1868,Galileo,True,None,True,68.01,214.82,172.53
Uranus,Alpha Centauri,951.41,104.71,56463.0,9330.9,-18.0,True,46,17.76,20.2,Thin,1619,JWST,True,Vapor,True,23.88,242.54,68.78
Saturn,Proxima Centauri,601.65,33.39,10463.0,250.4,69.5,False,15,22.73,9.48,Thin,1665,Galileo,False,None,True,27.9,918.05,499.13
Neptune,Alpha Centauri,819.21,242.49,41068.0,1580.1,460.1,False,65,28.98,42.89,Thin,1902,Apollo,True,None,True,47.51,82.72,24.59
Earth,Sirius,884.22,284.31,35880.0,8867.4,227.3,False,80,3.13,32.49,Toxic,1746,Apollo,True,Liquid,False,19.43,430.28,220.57
Mercury,Sol,228.16,21.79,10941.0,4612.3,384.5,False,95,2.55,9.49,Toxic,1764,Apollo,True,Vapor,True,79.6,534.74,226.05
Saturn,Proxima Centauri,212.12,286.54,44056.0,5667.7,297.2,True,42,28.19,1.55,Thick,1977,Cassini,True,Vapor,True,7.68,899.2,150.32
Jupiter,Sol,611.02,156.82,19881.0,6647.1,-121.2,False,7,16.37,48.68,Thick,1909,JWST,True,Vapor,True,39.99,997.71,285.68
Mercury,Sol,411.09,89.94,34661.0,6806.7,315.1,True,2,18.83,11.4,None,1605,Hubble,False,None,False,76.45,754.62,74.99
Earth,Sol,839.88,23.15,6677.0,9320.8,-7.4,False,11,14.99,36.77,Thick,1613,Hubble,False,Vapor,True,55.43,970.94,391.96
Venus,Betelgeuse,900.03,150.24,32711.0,9969.6,247.4,False,83,3.72,20.88,Thick,1731,Galileo,True,Vapor,False,26.31,788.17,166.22
Mars,Betelgeuse,353.49,238.38,22146.0,7215.6,38.7,False,15,23.27,35.54,Thin,1941,Galileo,False,Ice,True,37.87,963.39,295.67
Neptune,Sol,236.95,212.16,57744.0,2907.9,498.4,True,77,22.67,19.62,Thin,1842,Galileo,True,Liquid,True,63.6,708.73,357.82
Uranus,Proxima Centauri,780.55,15.16,4932.0,8803.5,-15.5,False,79,10.04,6.13,Thin,1830,JWST,True,Vapor,False,87.59,84.36,444.52
Earth,Sirius,274.88,21.96,29884.0,539.7,-4.6,False,58,9.88,14.15,Thin,1827,Voyager,False,Vapor,False,80.38,404.91,417.89
Saturn,Sirius,822.63,120.92,32632.0,2349.3,451.5,False,48,25.3,12.1,Thin,1761,Galileo,True,Liquid,False,30.82,648.36,304.15
Neptune,Alpha Centauri,423.8,88.66,51025.0,8979.0,-182.7,False,62,3.1,26.25,None,1882,Apollo,True,Liquid,True,89.84,353.96,194.2
Neptune,Proxima Centauri,667.58,69.79,40626.0,2599.1,287.7,False,61,26.55,39.84,None,1862,Galileo,True,None,False,0.32,277.02,251.6
Neptune,Betelgeuse,95.63,84.37,47038.0,2245.5,307.7,True,48,8.44,16.56,None,1730,Apollo,False,None,False,2.49,579.51,384.37
Mercury,Sol,623.9,241.06,54616.0,1424.3,385.5,True,50,18.2,1.71,Thin,1824,Cassini,False,None,False,74.15,933.83,438.77
Mars,Alpha Centauri,451.82,278.78,60492.0,8598.2,482.1,False,32,28.14,31.62,Toxic,1857,Voyager,True,Liquid,False,17.95,39.81,51.89
Mercury,Sirius,586.65,121.59,22657.0,5025.6,482.9,False,29,20.67,36.74,Thin,1833,Voyager,True,Ice,False,5.47,770.39,192.43
Saturn,Betelgeuse,168.1,271.84,38124.0,6765.2,-154.3,True,58,13.02,57.81,Thin,1935,JWST,True,Vapor,True,21.34,724.11,388.06
Mercury,Betelgeuse,736.9,96.52,58967.0,2428.7,375.3,False,75,21.0,35.78,None,2008,JWST,True,Liquid,False,38.35,964.13,215.83
Venus,Sol,862.81,142.98,69272.0,7592.5,252.4,True,14,10.98,28.8,Thin,1915,Hubble,True,Ice,True,65.75,931.06,166.11
Mars,Sirius,216.82,67.89,62377.0,7612.1,253.1,False,81,9.04,34.83,None,1623,Cassini,False,Liquid,False,56.19,763.42,205.66
Mars,Proxima Centauri,95.8,192.18,26631.0,3160.4,-110.2,False,91,29.9,55.75,Thin,1870,JWST,False,Ice,False,21.39,522.81,301.42
Saturn,Betelgeuse,23.74,293.7,14466.0,4136.3,255.1,True,22,22.77,49.87,Thick,1694,Apollo,False,Liquid,True,45.29,208.25,499.9
Uranus,Sol,642.01,181.09,34768.0,2136.4,487.7,False,77,19.7,20.06,Toxic,1741,Cassini,False,Liquid,True,83.36,547.51,246.5
Venus,Proxima Centauri,607.13,107.41,52173.0,9766.8,438.3,True,93,11.3,15.0,Toxic,1781,Voyager,True,Ice,True,73.35,766.53,104.25
Earth,Sirius,546.74,194.38,34987.0,6473.7,107.4,True,96,2.43,16.5,None,1805,Apollo,True,Ice,True,29.09,896.19,81.42
Mercury,Betelgeuse,232.02,36.96,34339.0,9348.7,-172.0,True,44,1.9,30.76,Thick,1989,Cassini,False,Ice,False,88.4,790.76,21.17
Jupiter,Proxima Centauri,390.97,266.61,58838.0,3068.7,53.6,False,61,17.07,44.9,Toxic,1680,Voyager,False,Ice,True,63.78,199.29,279.41
Mercury,Proxima Centauri,594.52,150.97,25937.0,7829.8,378.5,True,78,23.1,30.69,None,1873,JWST,True,Ice,False,5.62,601.69,272.29
Neptune,Proxima Centauri,496.82,134.86,60326.0,7670.3,291.0,True,70,16.58,5.0,Thin,1875,Apollo,False,Ice,False,3.16,335.51,102.62
Mercury,Betelgeuse,987.79,175.8,29070.0,6932.0,121.5,False,14,25.38,43.69,Thin,1970,Apollo,True,Ice,False,15.16,14.16,347.66
Earth,Betelgeuse,136.53,187.47,23648.0,9658.1,-161.4,False,45,1.97,48.55,Thick,1807,Voyager,True,Ice,True,65.51,204.22,370.55
Mercury,Alpha Centauri,695.18,21.63,32325.0,3965.9,98.8,False,63,11.64,18.08,Toxic,1895,Apollo,True,Liquid,True,16.54,117.65,129.55
Venus,Sirius,404.38,204.82,53609.0,1350.6,128.3,False,45,7.88,40.18,Thin,1638,JWST,False,Ice,True,46.03,843.51,172.05
Venus,Sol,428.26,72.66,9694.0,6733.5,450.0,False,55,13.97,26.17,None,1887,JWST,False,Ice,False,8.39,262.21,495.24
Mars,Proxima Centauri,717.63,214.21,14553.0,7306.6,248.8,False,43,3.1,53.46,Thin,1723,JWST,False,Liquid,True,82.88,288.27,187.13
Saturn,Alpha Centauri,692.47,246.78,66650.0,5771.9,18.2,True,74,28.67,50.87,Thin,1963,Voyager,False,Liquid,True,30.96,960.14,380.4
Uranus,Sol,991.26,241.21,13109.0,2107.8,167.7,False,28,7.47,32.0,Toxic,1882,Galileo,False,None,False,81.73,382.19,226.36
Jupiter,Alpha Centauri,128.48,165.8,40173.0,5069.3,-153.8,True,94,27.75,41.8,Toxic,1965,Galileo,True,None,True,85.04,14.54,396.67
Neptune,Betelgeuse,104.2,156.1,40973.0,3156.3,480.8,False,61,13.35,53.12,None,1779,Apollo,False,Ice,False,0.55,287.43,384.51
Mercury,Proxima Centauri,724.37,42.95,34784.0,4303.3,52.0,True,88,29.58,30.25,Thick,1696,JWST,True,Ice,True,41.77,123.7,333.88
Mercury,Sol,578.43,232.63,45487.0,6469.9,134.5,True,51,17.07,19.48,Thick,1790,Apollo,True,None,True,2.22,107.29,427.39
Earth,Sol,274.23,81.5,16858.0,7464.9,48.7,False,53,27.99,45.47,Thin,1673,Voyager,True,None,True,81.78,82.1,469.61
Saturn,Sol,79.51,149.06,39134.0,2360.6,277.8,False,87,1.16,13.98,None,1872,Apollo,False,Vapor,True,46.66,595.29,289.99
Venus,Sol,85.75,85.35,26680.0,4083.0,263.6,True,56,22.7,23.92,Thick,1648,Hubble,False,Vapor,True,6.74,193.4,118.73
Jupiter,Sol,894.2,40.24,46655.0,2728.2,300.7,False,82,27.19,52.08,Thick,1936,Galileo,False,Ice,False,9.92,364.44,199.31
Mars,Alpha Centauri,191.95,188.9,10744.0,2026.4,-12.3,False,65,5.05,43.74,Thin,1809,Apollo,False,Vapor,True,34.52,862.71,379.15
Venus,Proxima Centauri,323.44,16.39,40391.0,7844.7,21.0,True,21,3.79,24.82,None,1715,Apollo,False,None,True,84.62,427.22,325.44
Neptune,Betelgeuse,226.73,224.62,13784.0,9097.1,-112.3,True,19,13.31,13.67,Thick,1622,Cassini,False,Ice,True,62.36,916.11,88.9
Saturn,Betelgeuse,355.06,95.34,20226.0,3733.8,258.9,True,32,28.08,22.0,Toxic,1697,Apollo,False,Liquid,True,78.09,500.45,25.62
Neptune,Betelgeuse,69.52,0.14,16091.0,7525.2,-172.1,False,71,16.73,17.76,Toxic,1927,Hubble,False,Liquid,True,32.98,401.84,341.48
Uranus,Betelgeuse,519.11,153.39,13616.0,8975.1,218.4,False,24,16.3,11.39,Thin,1996,Galileo,True,None,True,3.89,751.64,125.54
Mars,Alpha Centauri,67.71,14.15,57974.0,8468.9,408.8,False,45,5.09,44.86,Thin,2006,Cassini,False,Vapor,True,87.69,77.81,249.84
Uranus,Sirius,800.38,82.92,20714.0,1869.0,423.6,False,72,1.02,15.87,Thin,1912,Voyager,True,Liquid,False,1.55,94.03,373.37
Earth,Proxima Centauri,233.79,212.12,64972.0,9565.1,114.3,True,97,24.49,27.8,Thin,1789,Voyager,True,Vapor,False,85.29,653.71,281.33
Neptune,Sol,540.06,18.9,67925.0,3797.9,121.5,False,56,3.54,23.77,Thick,1781,Galileo,True,Liquid,True,33.18,489.51,41.65
Earth,Sirius,880.09,251.82,40417.0,3425.4,-146.1,True,86,19.38,58.94,None,1747,Voyager,True,Vapor,False,0.91,791.46,92.79
Mercury,Betelgeuse,650.91,1.25,10867.0,671.2,269.5,False,4,27.52,24.07,Thin,1941,Hubble,False,Liquid,True,62.02,916.69,109.66
Uranus,Sirius,533.0,74.12,26844.0,4887.4,374.9,False,54,7.05,5.72,Thin,1622,Apollo,False,Liquid,False,88.25,391.43,128.93
Saturn,Proxima Centauri,324.4,222.3,56044.0,1134.7,-28.7,True,60,20.29,6.3,Thick,1704,Galileo,True,Ice,True,86.91,598.43,282.7
Neptune,Sol,333.07,94.95,26350.0,2523.0,94.9,False,88,3.28,35.85,Thin,1762,Cassini,True,Ice,True,14.48,503.19,251.98
Jupiter,Sol,669.52,30.66,7004.0,3203.6,387.2,False,7,18.51,36.36,Thin,1666,Apollo,True,None,False,16.31,981.7,101.58
Mars,Proxima Centauri,994.14,108.13,39418.0,8097.8,414.0,True,15,5.75,25.71,None,1889,Voyager,False,Liquid,True,50.9,831.93,33.78
Venus,Proxima Centauri,661.87,81.19,59313.0,8761.1,-29.8,False,47,22.34,26.48,Toxic,1888,Voyager,True,Vapor,False,57.36,912.18,85.72
Saturn,Betelgeuse,557.83,252.83,55919.0,3059.5,185.4,True,60,9.74,4.18,Thin,1645,Cassini,True,Liquid,True,66.55,258.07,492.19
Saturn,Sol,730.68,94.07,13083.0,8594.0,-65.3,True,14,14.44,31.48,Thick,1680,Hubble,False,Vapor,True,16.29,773.66,234.27
Earth,Sirius,465.26,236.7,47421.0,8579.4,-128.7,True,64,18.38,30.78,None,1746,Cassini,True,Vapor,True,86.31,269.15,433.67
Uranus,Alpha Centauri,60.24,267.57,16215.0,7658.3,437.8,True,21,5.97,9.82,Thick,1821,Galileo,False,Liquid,True,57.49,212.7,424.38
Neptune,Alpha Centauri,562.34,130.2,16056.0,1509.6,374.4,False,2,22.51,7.13,None,1942,Cassini,False,Vapor,False,76.23,944.54,255.76
Neptune,Proxima Centauri,957.63,272.99,61311.0,6918.7,332.0,False,53,9.78,8.29,None,1614,Voyager,True,None,True,48.61,24.21,353.34
Mercury,Betelgeuse,175.39,113.26,18227.0,9453.0,-165.9,False,13,20.21,6.96,Thin,1978,Hubble,True,Ice,False,37.28,965.56,96.38
Mercury,Alpha Centauri,690.04,289.23,19164.0,6841.3,390.6,True,35,5.59,36.97,Thin,1720,Hubble,True,Vapor,False,87.95,153.52,344.2
Mars,Sol,201.01,26.88,1045.0,3349.6,106.6,False,81,20.96,12.59,Thin,1677,JWST,False,Liquid,True,52.39,820.34,136.19
Earth,Proxima Centauri,535.87,206.14,61076.0,5030.8,39.7,False,81,4.72,15.83,Toxic,1921,Cassini,False,Ice,True,78.02,279.54,416.03
Saturn,Sirius,96.77,148.19,55689.0,6475.0,182.5,False,66,13.34,11.24,Toxic,1894,Galileo,False,None,False,85.8,353.95,41.86
Neptune,Proxima Centauri,450.43,116.36,44286.0,5130.2,-136.1,False,9,8.17,57.51,Thick,1840,Voyager,True,Vapor,False,60.78,220.67,386.57
Jupiter,Sirius,756.19,189.85,52768.0,1243.5,329.7,True,48,22.7,51.42,Thin,1617,Apollo,True,Vapor,True,49.4,587.59,49.97
Earth,Proxima Centauri,347.64,211.19,11491.0,3155.0,207.7,True,64,8.6,14.6,Toxic,1855,Hubble,True,Ice,False,0.32,351.36,440.59
Mars,Proxima Centauri,664.95,1.41,32624.0,8033.8,-69.4,False,90,26.57,20.33,Thin,2015,Cassini,True,Vapor,False,3.6,659.11,152.1
Mars,Proxima Centauri,795.47,50.17,25234.0,8621.1,-68.2,True,56,26.86,13.38,Toxic,1876,JWST,True,Liquid,False,18.08,20.57,327.2
Earth,Sirius,927.19,213.94,7471.0,1416.1,-71.0,False,26,6.7,30.02,Toxic,2023,Galileo,True,Ice,True,16.74,69.05,243.75
Mars,Sirius,234.72,199.95,34543.0,9526.2,-160.1,False,74,18.8,2.16,None,1626,Galileo,False,Ice,False,22.93,104.16,183.15
Earth,Proxima Centauri,399.38,289.82,64531.0,3321.8,211.5,False,4,3.54,40.61,Thin,1601,Voyager,False,Vapor,False,27.44,421.9,322.72
Venus,Alpha Centauri,152.5,228.34,3764.0,6640.0,388.2,True,70,12.35,31.87,Thin,1952,Hubble,False,None,False,32.41,815.72,473.76
Earth,Betelgeuse,992.48,285.24,21111.0,7530.7,-187.8,False,82,21.69,54.02,Toxic,1894,Voyager,True,None,False,37.85,888.74,20.63
Uranus,Betelgeuse,927.01,210.79,15320.0,8128.9,-165.7,True,56,20.12,10.7,Thin,1911,JWST,False,None,True,8.9,248.59,459.43
Earth,Betelgeuse,540.0,89.49,17432.0,9460.2,200.9,True,92,19.12,48.44,Toxic,1962,Apollo,False,None,True,3.81,576.5,304.54
Mars,Sirius,842.05,31.7,63682.0,3163.5,373.6,False,14,9.19,47.73,Thin,1982,Apollo,False,Ice,False,60.66,769.52,403.66
Neptune,Sirius,521.01,234.57,33297.0,8592.1,28.7,True,98,11.96,8.5,None,1838,Apollo,True,Ice,False,48.36,292.39,191.94
Uranus,Alpha Centauri,623.62,193.28,33175.0,1360.3,44.7,True,75,3.99,24.51,Thin,1612,Galileo,True,Vapor,False,39.97,411.96,235.92
Mars,Betelgeuse,89.22,14.55,53480.0,7065.2,217.4,False,29,21.85,11.04,None,1981,Hubble,False,None,True,57.1,526.35,434.43
Mercury,Betelgeuse,755.29,108.08,11660.0,7432.7,-8.1,True,19,15.61,16.03,Thick,1783,Voyager,True,None,True,74.49,139.2,207.42
Mercury,Proxima Centauri,127.8,287.04,34621.0,6793.3,-181.4,True,36,21.55,16.53,Thin,1793,Voyager,True,Vapor,False,38.49,30.85,267.33
Neptune,Sirius,826.09,150.17,30669.0,2560.5,314.7,False,2,8.22,33.82,Thin,1655,JWST,True,Vapor,False,57.7,157.04,10.1
